"","taxon","lfc_(Intercept)","lfc_Timepointday3","lfc_Timepointday5","lfc_Timepointday7","lfc_TreatmentIntact","lfc_Timepointday3:TreatmentIntact","lfc_Timepointday5:TreatmentIntact","lfc_Timepointday7:TreatmentIntact","se_(Intercept)","se_Timepointday3","se_Timepointday5","se_Timepointday7","se_TreatmentIntact","se_Timepointday3:TreatmentIntact","se_Timepointday5:TreatmentIntact","se_Timepointday7:TreatmentIntact","W_(Intercept)","W_Timepointday3","W_Timepointday5","W_Timepointday7","W_TreatmentIntact","W_Timepointday3:TreatmentIntact","W_Timepointday5:TreatmentIntact","W_Timepointday7:TreatmentIntact","p_(Intercept)","p_Timepointday3","p_Timepointday5","p_Timepointday7","p_TreatmentIntact","p_Timepointday3:TreatmentIntact","p_Timepointday5:TreatmentIntact","p_Timepointday7:TreatmentIntact","q_(Intercept)","q_Timepointday3","q_Timepointday5","q_Timepointday7","q_TreatmentIntact","q_Timepointday3:TreatmentIntact","q_Timepointday5:TreatmentIntact","q_Timepointday7:TreatmentIntact","diff_(Intercept)","diff_Timepointday3","diff_Timepointday5","diff_Timepointday7","diff_TreatmentIntact","diff_Timepointday3:TreatmentIntact","diff_Timepointday5:TreatmentIntact","diff_Timepointday7:TreatmentIntact","Kingdom","Phylum","Class","Order","Family","Genus","Species","Experiment","Compartment","Variety"
"3422","Zotu3291",-0.465048952519509,0.139064375545001,0.764588552361163,0.127380313849278,0.136032594244794,0.0958607520945498,-0.671453002403806,1.71865316126124,0.251065240310072,0.355059609228175,0.355060147209191,0.355068633384188,0.35506001736249,0.502129318582488,0.502129539969392,0.502131685808528,-1.85230321786147,0.391664869589919,2.15340572117403,0.358748427410233,0.383125633957017,0.190908494180672,-1.33721071746692,3.42271402071326,0.0639822939065435,0.695305850329369,0.0312868063566834,0.719783296734928,0.701626613931337,0.848597285177759,0.181153864505605,0.000619992684353074,0.624023959229294,0.996693138329879,0.341378165859361,0.991438179882569,0.999261737950879,0.999998220394544,0.818681705403787,0.0401136051978834,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bacteria","Elusimicrobiota","Endomicrobia","Endomicrobiales","Endomicrobiaceae","Endomicrobium","uncultured_bacterium","Exp2","Rhizosphere","MH63"
"3423","Zotu331",-0.233883376691893,0.389395919492297,0.503337756364289,-0.0683831895146029,0.703453800548382,-0.939357359955695,-1.05842458667884,-0.564801063421851,0.153855020651898,0.217583576024134,0.217584160099954,0.217593373363963,0.217584019127856,0.307708779701277,0.307709020056922,0.307711349753838,-1.52015433556154,1.78963838451256,2.31330146520347,-0.314270551797642,3.23302144784365,-3.05274799395591,-3.43969307914029,-1.83548986371052,0.128472191142862,0.0735120635995084,0.0207060701974266,0.753315562254007,0.00122488366188523,0.00226756278354852,0.000582374214271921,0.0664331396075828,0.832541764280657,0.686596062249739,0.271386316446452,0.991438179882569,0.0636429135987868,0.134650037670714,0.0454850966186178,0.540442568158984,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Bacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","uncultured_prokaryote","Exp2","Rhizosphere","MH63"
"3424","Zotu331",-0.233883376691893,0.389395919492297,0.503337756364289,-0.0683831895146029,0.703453800548382,-0.939357359955695,-1.05842458667884,-0.564801063421851,0.153855020651898,0.217583576024134,0.217584160099954,0.217593373363963,0.217584019127856,0.307708779701277,0.307709020056922,0.307711349753838,-1.52015433556154,1.78963838451256,2.31330146520347,-0.314270551797642,3.23302144784365,-3.05274799395591,-3.43969307914029,-1.83548986371052,0.128472191142862,0.0735120635995084,0.0207060701974266,0.753315562254007,0.00122488366188523,0.00226756278354852,0.000582374214271921,0.0664331396075828,0.832541764280657,0.686596062249739,0.271386316446452,0.991438179882569,0.0636429135987868,0.134650037670714,0.0454850966186178,0.540442568158984,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Bacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","uncultured_prokaryote","Exp2","Rhizosphere","MH63"
"3425","Zotu3318",0.992149912970859,-1.77845983739688,-1.32321086850271,-1.09699671853266,-1.41528752247438,2.95118853728977,1.41634641846007,1.78261683053127,0.320043322746083,0.452609358602155,0.452609876436382,0.452618044814714,0.452609751452295,0.640085526971536,0.640085740067743,0.640087805547606,3.10004878232693,-3.92934835216289,-2.92351302388935,-2.42366987153976,-3.12694880729619,4.61061594573597,2.21274483994937,2.78495671231576,0.00193488772446487,8.51763726517544e-05,0.00346105746011677,0.0153645655776776,0.0017663068049227,4.01477643475816e-06,0.0269152421040982,0.00535348694721267,0.0827923281708523,0.0100415424161317,0.0941170422721472,0.12797451615224,0.077869152021062,0.00206146961758847,0.419000102589594,0.173719656365128,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia",NA,"Exp2","Rhizosphere","MH63"
"3426","Zotu3318",0.992149912970859,-1.77845983739688,-1.32321086850271,-1.09699671853266,-1.41528752247438,2.95118853728977,1.41634641846007,1.78261683053127,0.320043322746083,0.452609358602155,0.452609876436382,0.452618044814714,0.452609751452295,0.640085526971536,0.640085740067743,0.640087805547606,3.10004878232693,-3.92934835216289,-2.92351302388935,-2.42366987153976,-3.12694880729619,4.61061594573597,2.21274483994937,2.78495671231576,0.00193488772446487,8.51763726517544e-05,0.00346105746011677,0.0153645655776776,0.0017663068049227,4.01477643475816e-06,0.0269152421040982,0.00535348694721267,0.0827923281708523,0.0100415424161317,0.0941170422721472,0.12797451615224,0.077869152021062,0.00206146961758847,0.419000102589594,0.173719656365128,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia",NA,"Exp2","Rhizosphere","MH63"
"3427","Zotu3319",0.557131222505039,-0.252793401056414,-0.548809408437119,-1.43333009519213,-1.32878379064602,1.68909793724891,1.74055724706259,1.92716215888956,0.299891795310292,0.424110792739521,0.424111315691112,0.42411956479132,0.424111189471902,0.599782461046463,0.599782676248537,0.599784762139973,1.85777414126514,-0.596055100186223,-1.29402208366642,-3.37954250211818,-3.13310241189488,2.816184278383,2.90197986035418,3.21308956235173,0.0632010947385284,0.551138417904752,0.195657792892316,0.000726065800519458,0.00172969079144219,0.00485977826563879,0.00370812378664123,0.00131315334096903,0.617969368855382,0.996693138329879,0.769669614311414,0.0135713669651699,0.076797601674893,0.205927206217287,0.158667708497997,0.0678255355817675,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84",NA,"Exp2","Rhizosphere","MH63"
"3428","Zotu3319",0.557131222505039,-0.252793401056414,-0.548809408437119,-1.43333009519213,-1.32878379064602,1.68909793724891,1.74055724706259,1.92716215888956,0.299891795310292,0.424110792739521,0.424111315691112,0.42411956479132,0.424111189471902,0.599782461046463,0.599782676248537,0.599784762139973,1.85777414126514,-0.596055100186223,-1.29402208366642,-3.37954250211818,-3.13310241189488,2.816184278383,2.90197986035418,3.21308956235173,0.0632010947385284,0.551138417904752,0.195657792892316,0.000726065800519458,0.00172969079144219,0.00485977826563879,0.00370812378664123,0.00131315334096903,0.617969368855382,0.996693138329879,0.769669614311414,0.0135713669651699,0.076797601674893,0.205927206217287,0.158667708497997,0.0678255355817675,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84",NA,"Exp2","Rhizosphere","MH63"
"3429","Zotu3319",0.557131222505039,-0.252793401056414,-0.548809408437119,-1.43333009519213,-1.32878379064602,1.68909793724891,1.74055724706259,1.92716215888956,0.299891795310292,0.424110792739521,0.424111315691112,0.42411956479132,0.424111189471902,0.599782461046463,0.599782676248537,0.599784762139973,1.85777414126514,-0.596055100186223,-1.29402208366642,-3.37954250211818,-3.13310241189488,2.816184278383,2.90197986035418,3.21308956235173,0.0632010947385284,0.551138417904752,0.195657792892316,0.000726065800519458,0.00172969079144219,0.00485977826563879,0.00370812378664123,0.00131315334096903,0.617969368855382,0.996693138329879,0.769669614311414,0.0135713669651699,0.076797601674893,0.205927206217287,0.158667708497997,0.0678255355817675,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84",NA,"Exp2","Rhizosphere","MH63"
"3430","Zotu3347",0.486447780617183,0.10919365598177,-0.95700677228001,-0.826686646460546,-1.08834443813714,0.967641019760532,0.858354273936179,2.01366589071792,0.312552449087097,0.442015662595374,0.442016182268681,0.442024379656889,0.442016056840714,0.625103775681158,0.625103989534172,0.625106062349554,1.55637168109864,0.247035716654519,-2.16509442565678,-1.87022862201004,-2.46222828626639,1.54796860522258,1.37313837106659,3.22131876812914,0.119619735167059,0.804880582613537,0.03038045478241,0.0614520766782389,0.0138076749937073,0.121629855387394,0.169709334313885,0.00127602136456721,0.811313650561969,0.996693138329879,0.337393116788367,0.315909998424233,0.286287874156939,0.833785824841498,0.802053480901951,0.0670987378994407,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","uncultured_bacterium","Exp2","Rhizosphere","MH63"
"3431","Zotu3354",0.46091193468159,-0.121855404204878,-0.404264080078833,-1.4239398028699,-1.28013248643833,1.12430889617578,1.33930917813894,2.89860111957905,0.269031484010387,0.380467717628849,0.380468249589034,0.380476640791409,0.380468121195516,0.538061818988104,0.538062037897347,0.538064159721267,1.71322674882095,-0.320277906794052,-1.06254353816777,-3.74251570321909,-3.36462482695229,2.08955338680263,2.48913523684505,5.38709198003564,0.0866708324322623,0.748757669606526,0.287989003720203,0.000182187143859369,0.000766478041314161,0.0366579374919681,0.0128054245606306,7.16067935313902e-08,0.69992830384242,0.996693138329879,0.836038180171433,0.00462299877543148,0.0455141960723218,0.55649936759546,0.290788961380887,4.8081207748885e-05,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84","uncultured_beta","Exp2","Rhizosphere","MH63"
"3432","Zotu3362",-0.13689523401917,0.00390933950894678,-0.00293981197018534,1.28262561478252,0.000877558208739446,-0.231082332242693,0.305611581734999,-1.5212017435305,0.280242937381865,0.396323108701183,0.396323637207766,0.396331973932858,0.396323509647807,0.560484733190836,0.560484950678871,0.560487058727445,-0.48848772175348,0.00986402110580516,-0.00741770536548692,3.23624057391799,0.00221424716772237,-0.412290145580135,0.545262778893236,-2.7140711276801,0.625204420517363,0.9921297774798,0.99408158168656,0.001211152620818,0.998233287814739,0.680126770669661,0.585572799667154,0.00664618945490204,0.948226627009472,0.996693138329879,0.997160627539942,0.0202852031143763,0.999261737950879,0.999998220394544,0.970163611595678,0.198680095040548,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Firmicutes","Clostridia","Clostridia","Hungateiclostridiaceae","Ruminiclostridium","uncultured_bacterium","Exp2","Rhizosphere","MH63"
"3433","Zotu3383",-0.100934974962697,0.139064375545,0.764588552361163,-0.469872842560074,-0.461220562164558,0.326909812281199,-0.170093870145047,1.65685208681745,0.234380746440184,0.331464168738644,0.331464712912323,0.331473296770153,0.331464581570967,0.468760317466562,0.46876054140184,0.468762711941584,-0.430645334549511,0.419545726689545,2.30669667863984,-1.41752849215449,-1.3914625809449,0.697392249514632,-0.362858762890702,3.53452193318637,0.666726272445083,0.674817343512457,0.0210717355488225,0.156328470178477,0.164085198991577,0.485557350603242,0.71671039265604,0.000408513529879482,0.948226627009472,0.996693138329879,0.273277609240098,0.508802894050721,0.822748248047766,0.999998220394544,0.999892128109597,0.0312286945886949,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","TPD-58","uncultured_bacterium","Exp2","Rhizosphere","MH63"
"3434","Zotu3384",-0.994765898555955,2.18950212489496,0.228109248216464,0.358429374035927,2.24534485548786,-2.61595411788058,-1.32008971875558,-2.61042373987637,0.279255337609859,0.39492643156734,0.394926960369425,0.394935301755773,0.394926832738144,0.558509533008542,0.55850975061818,0.558511859845418,-3.56220907743478,5.54407593385307,0.577598571652552,0.907564789580595,5.68547049568707,-4.68381283268189,-2.3635929673465,-4.67389133079265,0.000367747325042746,2.95510582686731e-08,0.563535171505322,0.364108204298842,1.30453006106158e-08,2.81587153595147e-06,0.0180986850519779,2.95545752206701e-06,0.0248842356612258,2.14959323022706e-05,0.997160627539942,0.7329710984168,7.11702681437908e-06,0.00153623391483252,0.355018925435314,0.000697266211124732,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Peptostreptococcaceae",NA,"Exp2","Rhizosphere","MH63"
"3435","Zotu3384",-0.994765898555955,2.18950212489496,0.228109248216464,0.358429374035927,2.24534485548786,-2.61595411788058,-1.32008971875558,-2.61042373987637,0.279255337609859,0.39492643156734,0.394926960369425,0.394935301755773,0.394926832738144,0.558509533008542,0.55850975061818,0.558511859845418,-3.56220907743478,5.54407593385307,0.577598571652552,0.907564789580595,5.68547049568707,-4.68381283268189,-2.3635929673465,-4.67389133079265,0.000367747325042746,2.95510582686731e-08,0.563535171505322,0.364108204298842,1.30453006106158e-08,2.81587153595147e-06,0.0180986850519779,2.95545752206701e-06,0.0248842356612258,2.14959323022706e-05,0.997160627539942,0.7329710984168,7.11702681437908e-06,0.00153623391483252,0.355018925435314,0.000697266211124732,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Peptostreptococcaceae",NA,"Exp2","Rhizosphere","MH63"
"3436","Zotu340",-0.187578372532691,-0.227139720677702,-0.00293981197018511,1.62731687062603,0.000877558208739647,-3.3272056044603e-05,0.135336373813002,-1.40379487900071,0.228965572519456,0.323805955305142,0.323806501625678,0.32381511934787,0.323806369766158,0.457929964987895,0.457930189806637,0.457932368909524,-0.819242694299608,-0.701468632544618,-0.00907891581986687,5.02545055309116,0.00271013263072431,-7.2657520993374e-05,0.295539313252417,-3.06550699253598,0.412647960523133,0.483010603482952,0.99275617275278,5.02251968577545e-07,0.997837629663254,0.999942027685824,0.767581925116323,0.00217301296244774,0.948226627009472,0.996693138329879,0.997160627539942,3.1093315132719e-05,0.999261737950879,0.999998220394544,0.999892128109597,0.0950378871365716,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium",NA,"Exp2","Rhizosphere","MH63"
"3437","Zotu341",-0.611340366211768,-1.36087218123175,1.75369948537193,2.02938105764745,1.00605585849213,-0.774162512152787,-1.45497253482278,-1.7199160295881,0.262787638232532,0.371637585276506,0.371638119258205,0.371646542347973,0.371637990376776,0.525574123065929,0.525574342807055,0.525576472694161,-2.32636653049415,-3.66182602391853,4.71883640158426,5.46051375811628,2.7070856170333,-1.47298445295731,-2.76834772232579,-3.27243725498522,0.0199990055526871,0.000250423907297733,2.3719747306923e-06,4.74758695300068e-08,0.00678767497374422,0.140755227980495,0.00563413078762901,0.00106624536029972,0.365211965417167,0.0230100030189675,0.000369731561146662,3.66740588608344e-06,0.181747284803108,0.865873060257991,0.204067749565202,0.0596618958336941,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","SB-5","uncultured_bacterium","Exp2","Rhizosphere","MH63"
"3438","Zotu341",-0.611340366211768,-1.36087218123175,1.75369948537193,2.02938105764745,1.00605585849213,-0.774162512152787,-1.45497253482278,-1.7199160295881,0.262787638232532,0.371637585276506,0.371638119258205,0.371646542347973,0.371637990376776,0.525574123065929,0.525574342807055,0.525576472694161,-2.32636653049415,-3.66182602391853,4.71883640158426,5.46051375811628,2.7070856170333,-1.47298445295731,-2.76834772232579,-3.27243725498522,0.0199990055526871,0.000250423907297733,2.3719747306923e-06,4.74758695300068e-08,0.00678767497374422,0.140755227980495,0.00563413078762901,0.00106624536029972,0.365211965417167,0.0230100030189675,0.000369731561146662,3.66740588608344e-06,0.181747284803108,0.865873060257991,0.204067749565202,0.0596618958336941,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","SB-5","uncultured_bacterium","Exp2","Rhizosphere","MH63"
"3439","Zotu3437",-0.686154356962401,1.19841565232765,1.15230548896306,0.68537245837317,0.733285750654146,-0.867596500537507,-1.4253740352284,-1.19425865919326,0.261248480765069,0.369460887666364,0.369461422157693,0.369469853286386,0.36946129315326,0.5224958070302,0.522496026981046,0.522498158900912,-2.62644343405555,3.24368747094513,3.11887904895043,1.85501591612109,1.98474309553711,-1.66048509646195,-2.72800932758118,-2.28567055950094,0.00862823320783977,0.00117993134194795,0.00181540466795273,0.0635939537741785,0.0471730614523995,0.096816903635773,0.00637178062637918,0.0222735388420743,0.217675860321484,0.0684794195761813,0.0621402111749582,0.322927063696803,0.507848075140018,0.778448997846681,0.206763096980163,0.350948954065824,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Terrabacter",NA,"Exp2","Rhizosphere","MH63"
"3440","Zotu3440",1.9544997441199,-2.45534362990035,-2.46219278137948,-1.54283145084947,-2.45837541120055,3.15236687791319,2.45943430718624,1.53530438228815,0.223414078987318,0.315954956766733,0.315955505362317,0.315964158970905,0.315955372953693,0.446826973009515,0.446827198764474,0.446829386941818,8.74832845351187,-7.77118249710862,-7.79284658628119,-4.88293183592239,-7.78076786040557,7.05500578150206,5.50421799296651,3.43599688640904,2.1653623066356e-18,7.77567733405597e-15,6.55161508919974e-15,1.04520010092399e-06,7.20856637939505e-15,1.72593546626685e-12,3.70810496525087e-08,0.000590377757285765,9.45072378731107e-15,3.39369437244873e-11,1.90630160378748e-11,5.77439979807944e-05,2.09745253085798e-11,7.53284534252168e-09,4.04600603020936e-05,0.0393389881171561,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Ahniella","uncultured_bacterium","Exp2","Rhizosphere","MH63"
"3441","Zotu3440",1.9544997441199,-2.45534362990035,-2.46219278137948,-1.54283145084947,-2.45837541120055,3.15236687791319,2.45943430718624,1.53530438228815,0.223414078987318,0.315954956766733,0.315955505362317,0.315964158970905,0.315955372953693,0.446826973009515,0.446827198764474,0.446829386941818,8.74832845351187,-7.77118249710862,-7.79284658628119,-4.88293183592239,-7.78076786040557,7.05500578150206,5.50421799296651,3.43599688640904,2.1653623066356e-18,7.77567733405597e-15,6.55161508919974e-15,1.04520010092399e-06,7.20856637939505e-15,1.72593546626685e-12,3.70810496525087e-08,0.000590377757285765,9.45072378731107e-15,3.39369437244873e-11,1.90630160378748e-11,5.77439979807944e-05,2.09745253085798e-11,7.53284534252168e-09,4.04600603020936e-05,0.0393389881171561,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Ahniella","uncultured_bacterium","Exp2","Rhizosphere","MH63"
"3442","Zotu3440",1.9544997441199,-2.45534362990035,-2.46219278137948,-1.54283145084947,-2.45837541120055,3.15236687791319,2.45943430718624,1.53530438228815,0.223414078987318,0.315954956766733,0.315955505362317,0.315964158970905,0.315955372953693,0.446826973009515,0.446827198764474,0.446829386941818,8.74832845351187,-7.77118249710862,-7.79284658628119,-4.88293183592239,-7.78076786040557,7.05500578150206,5.50421799296651,3.43599688640904,2.1653623066356e-18,7.77567733405597e-15,6.55161508919974e-15,1.04520010092399e-06,7.20856637939505e-15,1.72593546626685e-12,3.70810496525087e-08,0.000590377757285765,9.45072378731107e-15,3.39369437244873e-11,1.90630160378748e-11,5.77439979807944e-05,2.09745253085798e-11,7.53284534252168e-09,4.04600603020936e-05,0.0393389881171561,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Ahniella","uncultured_bacterium","Exp2","Rhizosphere","MH63"
"3443","Zotu3448",-0.257327390598177,0.00390933950894617,0.228109248216463,-0.00777472218677688,0.000877558208739031,-3.32720560440859e-05,0.000181337776948842,1.63533924643826,0.176224225973113,0.249218415721455,0.249218987000681,0.249227998416327,0.249218849117155,0.352447217984401,0.352447453074036,0.352449731729349,-1.46022710088361,0.0156863990071887,0.915296426495142,-0.0311952197834108,0.00352123529920684,-9.44029470125042e-05,0.000514510107442172,4.63992194976065,0.144227669443553,0.98748457768364,0.360036034610012,0.975113852120943,0.997190466525757,0.999924677346196,0.999589480347007,3.48540791346463e-06,0.863285109536185,0.996693138329879,0.879700764288969,0.991438179882569,0.999261737950879,0.999998220394544,0.999892128109597,0.000742051845771531,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20","uncultured_bacterium","Exp2","Rhizosphere","MH63"
"3444","Zotu346",0.529271649849432,0.135388956708835,-0.665105834044258,-1.45568864151972,-1.07527658073976,1.01876342494399,1.45844520591877,1.58940168229706,0.184166536743677,0.260450541375069,0.260451108400303,0.260460052714744,0.260450971543516,0.368331848714164,0.368332082053212,0.368334343740678,2.87387523926822,0.519825975381115,-2.55366866407041,-5.58891325693613,-4.12851821733405,2.76588470017042,3.95959319587066,4.31510585235045,0.00405469098167784,0.603184873134971,0.0106594638138817,2.28495049182163e-08,3.65108517091856e-05,0.00567686024968091,7.50775422651983e-05,1.59526444394456e-05,0.137717500307649,0.996693138329879,0.196281612828701,1.9554247885403e-06,0.0052246430257292,0.226270836161939,0.011375834188709,0.00240087298813656,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84",NA,"Exp2","Rhizosphere","MH63"
"3445","Zotu346",0.529271649849432,0.135388956708835,-0.665105834044258,-1.45568864151972,-1.07527658073976,1.01876342494399,1.45844520591877,1.58940168229706,0.184166536743677,0.260450541375069,0.260451108400303,0.260460052714744,0.260450971543516,0.368331848714164,0.368332082053212,0.368334343740678,2.87387523926822,0.519825975381115,-2.55366866407041,-5.58891325693613,-4.12851821733405,2.76588470017042,3.95959319587066,4.31510585235045,0.00405469098167784,0.603184873134971,0.0106594638138817,2.28495049182163e-08,3.65108517091856e-05,0.00567686024968091,7.50775422651983e-05,1.59526444394456e-05,0.137717500307649,0.996693138329879,0.196281612828701,1.9554247885403e-06,0.0052246430257292,0.226270836161939,0.011375834188709,0.00240087298813656,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84",NA,"Exp2","Rhizosphere","MH63"
"3446","Zotu346",0.529271649849432,0.135388956708835,-0.665105834044258,-1.45568864151972,-1.07527658073976,1.01876342494399,1.45844520591877,1.58940168229706,0.184166536743677,0.260450541375069,0.260451108400303,0.260460052714744,0.260450971543516,0.368331848714164,0.368332082053212,0.368334343740678,2.87387523926822,0.519825975381115,-2.55366866407041,-5.58891325693613,-4.12851821733405,2.76588470017042,3.95959319587066,4.31510585235045,0.00405469098167784,0.603184873134971,0.0106594638138817,2.28495049182163e-08,3.65108517091856e-05,0.00567686024968091,7.50775422651983e-05,1.59526444394456e-05,0.137717500307649,0.996693138329879,0.196281612828701,1.9554247885403e-06,0.0052246430257292,0.226270836161939,0.011375834188709,0.00240087298813656,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84",NA,"Exp2","Rhizosphere","MH63"
"3447","Zotu3462",-0.541231089345805,1.29430967647824,1.38335454914971,0.454323398186521,0.462975678582036,-1.52148266921199,-1.84821114371624,-0.387469282976445,0.272247942659221,0.385016477560087,0.38501700850686,0.385025383723635,0.385016880357939,0.544494738474742,0.544494956966951,0.544497074748686,-1.98800800497977,3.36169943863311,3.5929699690788,1.17998297616821,1.20248150717865,-2.79430187603653,-3.39435860712374,-0.711609485056063,0.0468108046541016,0.000774643925969494,0.000326930278958821,0.238006985802997,0.229177026757007,0.00520119006844619,0.000687895511590491,0.476706631870711,0.557083077981023,0.0518528906642912,0.018899168245242,0.615207063611911,0.862142086709907,0.215171507618326,0.0504591589972554,0.867149436351337,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Latescibacteraceae",NA,"Exp2","Rhizosphere","MH63"
"3448","Zotu3462",-0.541231089345805,1.29430967647824,1.38335454914971,0.454323398186521,0.462975678582036,-1.52148266921199,-1.84821114371624,-0.387469282976445,0.272247942659221,0.385016477560087,0.38501700850686,0.385025383723635,0.385016880357939,0.544494738474742,0.544494956966951,0.544497074748686,-1.98800800497977,3.36169943863311,3.5929699690788,1.17998297616821,1.20248150717865,-2.79430187603653,-3.39435860712374,-0.711609485056063,0.0468108046541016,0.000774643925969494,0.000326930278958821,0.238006985802997,0.229177026757007,0.00520119006844619,0.000687895511590491,0.476706631870711,0.557083077981023,0.0518528906642912,0.018899168245242,0.615207063611911,0.862142086709907,0.215171507618326,0.0504591589972554,0.867149436351337,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Latescibacteraceae",NA,"Exp2","Rhizosphere","MH63"
"3449","Zotu3472",1.055860035047,-0.867004000923685,-1.82981945308419,-1.37255624292748,-2.13143232686331,2.39232946553253,2.960793439445,2.89335166725634,0.383103119197765,0.541789384254485,0.541789889048084,0.541797851721251,0.541789767211474,0.766205148042617,0.766205355772421,0.766207369237266,2.75607266591309,-1.60026022310626,-3.37735991400495,-2.53333644378059,-3.93405792404226,3.12230930794982,3.86422963131103,3.77619921632518,0.00584999989510952,0.109540867087597,0.000731852204886568,0.0112982452440211,8.35236409216798e-05,0.00179438307877958,0.000111440348288366,0.000159239646339576,0.167975819356615,0.788089201889084,0.033283040223666,0.104112252995982,0.00922883369120688,0.114388624958349,0.0162127133368192,0.0143299265247233,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","planctomycete_A-2","Exp2","Rhizosphere","MH63"
